start,end
0.576,0.672
0.704,0.8
0.832,1.056
1.088,1.344
1.376,1.568
1.6,1.824
1.856,1.984
2.016,2.112
2.144,2.24
2.272,2.304
2.336,2.56
2.592,2.848
2.88,3.104
3.136,3.36
3.392,3.488
3.52,3.648
3.68,3.776
3.808,3.904
3.936,4.032
4.064,4.128
4.16,4.224
4.256,4.384
4.416,4.512
4.544,4.64
4.672,4.768
4.8,4.896
4.928,5.024
5.056,5.152
5.184,5.312
5.344,5.44
5.472,5.568
5.6,5.664
5.696,5.792
5.824,5.92
5.952,6.08
6.112,6.176
6.208,6.272
6.304,6.4
6.432,6.496
6.528,6.624
6.656,6.784
6.816,6.912
6.944,7.008
7.04,7.136
7.168,7.264
7.296,7.392
7.424,7.52
7.552,7.68
7.712,7.776
7.808,7.904
7.936,8.032
8.064,8.16
8.192,8.288
8.32,8.448
8.48,8.512
8.544,8.64
8.672,8.768
8.8,8.896
8.928,9.024
9.056,9.184
9.216,9.312
9.344,9.44
9.472,9.568
9.6,9.696
9.728,9.824
9.856,9.952
9.984,10.112
10.144,10.24
10.272,10.368
10.4,10.464
10.496,10.592
10.624,10.72
10.752,10.88
10.912,11.008
11.04,11.136
11.168,11.264
11.296,11.392
11.424,11.52
11.552,11.648
11.68,11.808
11.84,11.904
11.936,12.032
12.064,12.16
12.192,12.288
12.32,12.416
12.448,12.576
12.608,12.704
12.736,12.832
12.864,12.96
12.992,13.088
13.12,13.216
13.248,13.376
13.408,13.472
13.504,13.6
13.632,13.728
13.76,13.856
13.888,13.984
14.016,14.112
14.144,14.272
14.304,14.4
14.432,14.496
14.528,14.624
14.656,14.752
14.784,14.88
14.912,15.04
15.072,15.136
15.168,15.264
15.296,15.36
15.392,15.456
15.488,15.584
15.616,15.744
15.776,15.872
15.904,15.936
15.968,16.064
16.096,16.192
16.224,16.32
16.352,16.448
16.48,16.608
16.64,16.736
16.768,16.864
16.896,16.992
17.024,17.12
17.152,17.248
17.28,17.408
17.44,17.536
17.568,17.664
17.696,17.792
17.824,17.856
17.888,17.984
18.016,18.144
18.176,18.272
18.304,18.4
18.432,18.528
18.56,18.656
18.688,18.784
18.816,18.912
18.944,19.072
19.104,19.2
19.232,19.328
19.36,19.392
19.424,19.52
19.552,19.648
19.68,19.808
19.84,19.936
19.968,20.032
20.064,20.16
20.192,20.288
20.32,20.416
20.448,20.544
20.576,20.672
20.704,20.8
20.832,20.928
20.96,21.056
21.088,21.184
21.216,21.248
21.28,21.408
21.44,21.536
21.568,21.6
21.6,21.664
21.696,21.792
21.824,21.92
21.952,22.08
22.112,22.208
22.24,22.336
22.368,22.464
22.496,22.592
22.624,22.72
22.752,22.848
22.88,23.008
23.04,23.136
23.168,23.264
23.296,23.392
23.424,23.52
23.552,23.648
23.68,23.808
23.84,23.872
23.904,24.0
24.032,24.128
24.16,24.256
24.288,24.384
24.416,24.544
24.576,24.672
24.704,24.8
24.832,24.928
24.96,25.056
25.088,25.152
25.184,25.28
25.312,25.44
25.472,25.568
25.6,25.696
25.728,25.824
25.856,25.92
25.952,26.048
26.08,26.208
26.24,26.336
26.368,26.464
26.496,26.592
26.624,26.72
26.752,26.848
26.848,26.976
27.008,27.104
27.104,27.2
27.232,27.328
27.36,27.456
27.488,27.584
27.616,27.68
27.712,27.84
27.872,27.968
28.0,28.096
28.128,28.192
28.192,28.288
28.32,28.416
28.448,28.576
28.608,28.704
28.736,28.832
28.864,28.96
28.992,29.088
29.12,29.216
29.248,29.344
29.376,29.44
29.472,29.568
29.6,29.696
29.728,29.824
29.856,29.92
29.952,30.048
30.08,30.208
30.24,30.336
30.336,30.432
30.464,30.528
30.56,30.656
30.688,30.784
30.816,30.944
30.976,31.072
31.104,31.2
31.232,31.328
31.36,31.424
31.456,31.552
31.584,31.68
31.68,31.776
31.808,31.904
31.936,32.032
32.064,32.128
32.16,32.256
32.288,32.384
32.416,32.544
32.576,32.672
32.672,32.768
32.8,32.896
32.928,33.024
33.056,33.152
33.152,33.28
33.312,33.408
33.44,33.536
33.568,33.632
33.664,33.76
33.792,33.888
33.92,33.984
34.016,34.144
34.176,34.272
34.304,34.368
34.4,34.496
34.528,34.624
34.656,34.752
34.784,34.88
34.912,35.008
35.04,35.136
35.168,35.264
35.296,35.392
35.424,35.52
35.52,35.648
35.68,35.776
35.808,35.872
35.904,36.0
36.032,36.128
36.16,36.256
36.288,36.384
36.416,36.544
36.544,36.64
36.672,36.768
36.8,36.864
36.896,36.992
37.024,37.12
37.152,37.28
37.312,37.344
37.376,37.472
37.504,37.568
37.6,37.696
37.728,37.824
37.856,37.984
38.016,38.112
38.144,38.24
38.272,38.304
38.336,38.432
38.464,38.56
38.592,38.656
38.688,38.816
38.848,38.944
38.976,39.072
39.104,39.168
39.2,39.296
39.328,39.424
39.456,39.584
39.584,39.68
39.712,39.808
39.84,39.936
39.968,40.032
40.064,40.16
40.192,40.288
40.32,40.448
40.48,40.512
40.544,40.64
40.672,40.768
40.8,40.896
40.928,41.024
41.056,41.184
41.216,41.28
41.312,41.408
41.44,41.536
41.568,41.664
41.696,41.792
41.824,41.952
41.984,42.08
42.112,42.208
42.24,42.336
42.368,42.464
42.496,42.592
42.624,42.72
42.752,42.88
42.912,43.008
43.04,43.136
43.168,43.264
43.296,43.392
43.424,43.488
