start,end
0.128,2.88
0.128,2.88
0.128,2.88
2.912,3.488
3.52,3.968
4.0,4.352
4.384,4.576
4.48,4.672
4.704,5.44
5.472,6.144
6.176,6.848
6.176,7.552
6.88,7.552
7.584,9.568
8.96,10.08
9.6,9.888
9.888,10.08
10.08,10.272
10.304,10.496
10.496,11.136
11.168,11.968
11.168,12.32
11.168,12.32
12.0,12.32
12.352,13.024
13.056,13.376
13.408,13.728
13.76,15.04
13.76,15.04
15.072,15.392
15.424,15.712
15.776,16.416
16.448,17.824
17.856,18.528
18.56,19.328
19.36,20.352
19.36,20.704
20.384,20.704
20.736,21.056
21.088,21.408
21.44,21.696
21.728,21.856
21.824,21.984
22.016,22.336
22.336,22.624
22.624,22.912
22.944,23.2
23.2,23.488
23.552,23.84
23.872,24.192
24.224,24.544
24.576,26.112
26.112,26.432
26.464,26.784
26.816,27.808
26.816,28.16
26.816,28.16
27.84,28.16
28.192,28.864
28.896,29.184
29.184,29.472
29.504,30.688
30.752,31.04
31.072,31.392
31.424,32.032
32.064,34.144
32.064,34.144
34.176,34.816
34.848,35.168
35.2,35.776
35.808,36.032
36.064,36.672
36.704,37.024
37.056,37.376
37.408,37.76
37.408,38.528
37.76,37.952
37.952,38.208
38.272,38.528
38.528,38.752
38.752,39.008
39.008,39.2
39.232,39.424
39.328,39.52
39.456,39.648
39.68,41.696
39.68,42.368
41.728,42.016
42.048,42.368
42.4,43.776
42.4,43.776
42.4,44.48
44.512,45.248
45.28,45.696
45.728,46.176
46.208,46.624
46.656,47.104
47.136,47.552
47.584,48.096
48.128,49.184
48.128,51.008
49.216,49.344
49.376,49.472
49.504,49.632
49.664,50.656
50.688,50.784
50.816,50.912
50.944,51.008
51.04,51.264
51.296,51.488
51.392,52.064
52.096,52.416
52.448,52.768
52.8,53.056
53.088,53.408
53.44,53.632
53.536,53.76
53.792,54.368
53.792,55.072
54.4,55.072
55.104,55.776
55.808,56.128
56.16,56.48
56.512,57.184
57.216,57.536
57.568,57.888
57.92,59.264
57.92,59.264
57.92,59.264
59.296,60.672
59.296,60.672
